Gene stable ID	NCBI gene (formerly Entrezgene) ID
ENSG00000221685	NA
ENSG00000225267	NA
ENSG00000267167	NA
ENSG00000259417	100996492
ENSG00000234767	NA
ENSG00000260416	NA
ENSG00000267587	NA
ENSG00000263581	100616302
ENSG00000231977	NA
ENSG00000263561	100616205
ENSG00000266957	NA
ENSG00000207598	406909
ENSG00000235737	NA
ENSG00000267724	NA
ENSG00000088881	57593
ENSG00000266463	100423014
ENSG00000259361	283688
ENSG00000234527	NA
ENSG00000266104	100422945
ENSG00000238500	NA
ENSG00000222439	NA
ENSG00000228842	100874064
ENSG00000203900	100130587
ENSG00000244213	NA
ENSG00000225263	100874086
ENSG00000235619	NA
ENSG00000233840	100874087
ENSG00000227852	NA
ENSG00000226390	NA
ENSG00000214263	NA
ENSG00000263892	100616214
ENSG00000201077	NA
ENSG00000230226	NA
ENSG00000231393	NA
ENSG00000230040	NA
ENSG00000261684	NA
ENSG00000101162	81027
ENSG00000227933	101926948
ENSG00000271287	NA
ENSG00000232442	100505771
ENSG00000261822	NA
ENSG00000269900	6023
ENSG00000227969	NA
ENSG00000140285	2252
ENSG00000231667	NA
ENSG00000260490	NA
ENSG00000243136	NA
ENSG00000229299	NA
ENSG00000228843	NA
ENSG00000226537	NA
ENSG00000260282	NA
ENSG00000183206	388468
ENSG00000258010	100133746
ENSG00000231208	NA
ENSG00000227388	NA
ENSG00000234765	NA
ENSG00000199805	NA
ENSG00000239025	NA
ENSG00000216141	100126339
ENSG00000216141	100126330
ENSG00000216141	100126329
ENSG00000263448	NA
ENSG00000246283	NA
ENSG00000259175	101929586
ENSG00000229910	NA
ENSG00000216195	100126352
ENSG00000236083	NA
ENSG00000101457	116092
ENSG00000215946	100126329
ENSG00000260799	NA
ENSG00000233659	NA
ENSG00000266996	100506888
ENSG00000236433	NA
ENSG00000272045	100302137
ENSG00000254793	NA
ENSG00000154721	58494
ENSG00000235387	158376
ENSG00000207554	693232
ENSG00000230405	NA
ENSG00000205871	NA
ENSG00000211588	NA
ENSG00000231518	NA
ENSG00000230750	NA
ENSG00000229824	NA
ENSG00000260928	NA
ENSG00000261042	79581
ENSG00000196421	284739
ENSG00000225639	NA
ENSG00000267800	NA
ENSG00000124172	514
ENSG00000234298	728929
ENSG00000243671	NA
ENSG00000235036	NA
ENSG00000261687	NA
ENSG00000201825	NA
ENSG00000232380	NA
ENSG00000270408	NA
ENSG00000202211	NA
ENSG00000213866	NA
ENSG00000267761	NA
ENSG00000225501	NA
ENSG00000261679	NA
ENSG00000185088	51065
ENSG00000237371	NA
ENSG00000237534	NA
ENSG00000270792	NA
ENSG00000260406	NA
ENSG00000179443	NA
ENSG00000232852	NA
ENSG00000235221	NA
ENSG00000243871	NA
ENSG00000266582	100616264
ENSG00000183791	101930171
ENSG00000183791	101930165
ENSG00000183791	101929858
ENSG00000183791	101060464
ENSG00000183791	101060457
ENSG00000183791	162699
ENSG00000222398	NA
ENSG00000224640	NA
ENSG00000238535	NA
ENSG00000261307	NA
ENSG00000273463	NA
ENSG00000224961	101929395
ENSG00000206991	NA
ENSG00000149656	140849
ENSG00000228307	NA
ENSG00000224677	NA
ENSG00000207495	NA
ENSG00000267156	NA
ENSG00000234900	NA
ENSG00000270919	NA
ENSG00000232314	NA
ENSG00000267187	NA
ENSG00000236110	NA
ENSG00000232900	101929413
ENSG00000266542	100847042
ENSG00000222139	NA
ENSG00000267541	NA
ENSG00000222760	NA
ENSG00000271983	NA
ENSG00000230223	6315
ENSG00000217809	NA
ENSG00000269365	NA
ENSG00000215283	NA
ENSG00000208003	693132
ENSG00000206181	51224
ENSG00000270777	NA
ENSG00000206944	NA
ENSG00000202433	NA
ENSG00000250973	NA
ENSG00000266255	100616289
ENSG00000253033	NA
ENSG00000226554	NA
ENSG00000259546	NA
ENSG00000265007	100422891
ENSG00000170122	2298
ENSG00000258885	NA
ENSG00000200872	NA
ENSG00000230990	NA
ENSG00000226846	100885781
ENSG00000266984	NA
ENSG00000233640	NA
ENSG00000264922	100616278
ENSG00000260619	NA
ENSG00000266276	100616366
ENSG00000265368	100616456
ENSG00000225801	NA
ENSG00000237841	NA
ENSG00000249839	NA
ENSG00000265855	100616181
ENSG00000235544	NA
ENSG00000250850	NA
ENSG00000267762	NA
ENSG00000236534	NA
ENSG00000235312	NA
ENSG00000259461	NA
ENSG00000125385	NA
ENSG00000271397	NA
ENSG00000218125	NA
ENSG00000237816	NA
ENSG00000271725	NA
ENSG00000236612	NA
ENSG00000237256	NA
ENSG00000232920	NA
ENSG00000256818	NA
ENSG00000260100	NA
ENSG00000233460	NA
ENSG00000261411	NA
ENSG00000259343	101929655
ENSG00000228422	728450
ENSG00000236400	NA
ENSG00000232881	NA
ENSG00000238257	NA
ENSG00000256874	NA
ENSG00000233036	NA
ENSG00000200037	NA
ENSG00000222281	NA
ENSG00000233137	100506710
ENSG00000227840	NA
ENSG00000212377	NA
ENSG00000271298	NA
ENSG00000166128	51762
ENSG00000227952	NA
ENSG00000184586	NA
ENSG00000236526	NA
ENSG00000251715	NA
ENSG00000256386	NA
ENSG00000235292	NA
ENSG00000199282	NA
ENSG00000230437	NA
ENSG00000226617	NA
ENSG00000228941	NA
ENSG00000237306	NA
ENSG00000235698	NA
ENSG00000206922	NA
ENSG00000175063	11065
ENSG00000232179	NA
ENSG00000233048	101929486
ENSG00000233242	NA
ENSG00000220981	NA
ENSG00000237325	NA
ENSG00000228069	NA
ENSG00000199381	100873779
ENSG00000200502	NA
ENSG00000237594	150051
ENSG00000232041	NA
ENSG00000269931	NA
ENSG00000228292	NA
ENSG00000230870	NA
ENSG00000216070	NA
ENSG00000124091	140687
ENSG00000234265	100505515
ENSG00000236972	NA
ENSG00000101166	51012
ENSG00000206784	NA
ENSG00000238288	NA
ENSG00000261539	26233
ENSG00000224648	NA
ENSG00000271426	NA
ENSG00000200267	100873770
ENSG00000236156	NA
ENSG00000265959	NA
ENSG00000226263	100505536
ENSG00000264255	NA
ENSG00000201253	NA
ENSG00000166763	NA
ENSG00000167220	84064
ENSG00000206697	NA
ENSG00000225956	NA
ENSG00000187988	NA
ENSG00000229708	NA
ENSG00000236811	NA
ENSG00000221328	NA
ENSG00000224853	NA
ENSG00000230188	NA
ENSG00000212247	NA
ENSG00000154723	522
ENSG00000230935	NA
ENSG00000228295	NA
ENSG00000234160	NA
ENSG00000234187	NA
ENSG00000235532	NA
ENSG00000239923	NA
ENSG00000233111	NA
ENSG00000206617	NA
ENSG00000199570	NA
ENSG00000171448	57684
ENSG00000227563	NA
ENSG00000232701	NA
ENSG00000201287	NA
ENSG00000259372	NA
ENSG00000124103	388799
ENSG00000124103	200232
ENSG00000227927	140848
ENSG00000232454	NA
ENSG00000226240	100874151
ENSG00000104047	56986
ENSG00000259543	NA
ENSG00000240791	NA
ENSG00000226055	NA
ENSG00000213950	NA
ENSG00000259594	NA
ENSG00000088882	56265
ENSG00000213839	NA
ENSG00000235914	100379174
ENSG00000259610	NA
ENSG00000236678	338864
ENSG00000251745	NA
ENSG00000213714	388799
ENSG00000237832	NA
ENSG00000200026	NA
ENSG00000227321	NA
ENSG00000259692	NA
ENSG00000238313	NA
ENSG00000199803	NA
ENSG00000223716	NA
ENSG00000201180	NA
ENSG00000201136	NA
ENSG00000259445	NA
ENSG00000222500	NA
ENSG00000225254	NA
ENSG00000238494	NA
ENSG00000225181	NA
ENSG00000259622	NA
ENSG00000212111	NA
ENSG00000215165	NA
ENSG00000222521	NA
ENSG00000225944	NA
ENSG00000224274	NA
ENSG00000212170	NA
ENSG00000206812	NA
ENSG00000229511	NA
ENSG00000225622	NA
ENSG00000226665	NA
ENSG00000205771	440278
ENSG00000237487	NA
ENSG00000221448	NA
ENSG00000266534	NA
ENSG00000104140	171177
ENSG00000243085	NA
ENSG00000226229	NA
ENSG00000214249	647288
ENSG00000200494	NA
ENSG00000176007	647044
ENSG00000223880	NA
ENSG00000235208	NA
ENSG00000259785	NA
ENSG00000140564	5045
ENSG00000225203	NA
ENSG00000273036	NA
ENSG00000228809	NA
ENSG00000140157	81614
ENSG00000259898	NA
ENSG00000236985	NA
ENSG00000261553	NA
ENSG00000272934	NA
ENSG00000212165	NA
ENSG00000272904	NA
ENSG00000251955	NA
ENSG00000267228	51124
ENSG00000220540	NA
ENSG00000250989	NA
ENSG00000267764	NA
ENSG00000238833	NA
ENSG00000225345	NA
ENSG00000266905	NA
ENSG00000261105	101927155
ENSG00000232241	NA
ENSG00000261694	203054
ENSG00000264269	NA
ENSG00000228444	NA
ENSG00000232333	NA
ENSG00000204860	158228
ENSG00000230902	NA
ENSG00000263849	100616420
ENSG00000234537	NA
ENSG00000202260	NA
ENSG00000223458	NA
ENSG00000265128	NA
ENSG00000230495	NA
ENSG00000261206	NA
ENSG00000221220	NA
ENSG00000266696	NA
ENSG00000154727	2551
ENSG00000233625	NA
ENSG00000237557	NA
ENSG00000224933	NA
ENSG00000263895	NA
ENSG00000212555	NA
ENSG00000252725	NA
ENSG00000243274	NA
ENSG00000087510	7022
ENSG00000212232	692086
ENSG00000264908	NA
ENSG00000264971	NA
ENSG00000228467	NA
ENSG00000118903	NA
ENSG00000218902	NA
ENSG00000263916	NA
ENSG00000234680	NA
ENSG00000229262	NA
ENSG00000233873	NA
ENSG00000265496	100302257
ENSG00000226625	NA
ENSG00000202093	NA
ENSG00000227343	NA
ENSG00000124203	128611
ENSG00000228002	NA
ENSG00000206602	26791
ENSG00000271454	NA
ENSG00000101470	7125
ENSG00000234509	NA
ENSG00000104142	57617
ENSG00000271982	26790
ENSG00000243695	NA
ENSG00000238390	NA
ENSG00000265182	NA
ENSG00000138613	83464
ENSG00000206589	NA
ENSG00000273271	NA
ENSG00000264912	NA
ENSG00000236051	100874212
ENSG00000221792	100302254
ENSG00000223758	NA
ENSG00000252597	NA
ENSG00000264464	101928144
ENSG00000229046	NA
ENSG00000207282	NA
ENSG00000200391	NA
ENSG00000251713	NA
ENSG00000215112	NA
ENSG00000267444	NA
ENSG00000273091	NA
ENSG00000227973	728758
ENSG00000232943	NA
ENSG00000234107	NA
ENSG00000224038	NA
ENSG00000267674	NA
ENSG00000185607	NA
ENSG00000229521	NA
ENSG00000266720	NA
ENSG00000011454	23637
ENSG00000267322	NA
ENSG00000231140	NA
ENSG00000252635	NA
ENSG00000224347	NA
ENSG00000199719	NA
ENSG00000224055	NA
ENSG00000134049	51124
ENSG00000237259	NA
ENSG00000251992	677769
ENSG00000203578	NA
ENSG00000206800	NA
ENSG00000198416	101927475
ENSG00000198416	653501
ENSG00000198416	401509
ENSG00000252139	NA
ENSG00000230010	NA
ENSG00000203411	NA
ENSG00000227922	NA
ENSG00000201668	NA
ENSG00000203576	NA
ENSG00000266325	100500861
ENSG00000200527	NA
ENSG00000252403	NA
ENSG00000267196	NA
ENSG00000225579	100505518
ENSG00000237282	440757
ENSG00000267511	NA
ENSG00000241536	NA
ENSG00000236474	NA
ENSG00000267591	NA
ENSG00000268819	NA
ENSG00000240663	NA
ENSG00000252422	NA
ENSG00000267695	NA
ENSG00000265137	100422875
ENSG00000251997	NA
ENSG00000230281	NA
ENSG00000221529	NA
ENSG00000225511	158314
ENSG00000225995	NA
ENSG00000225419	NA
ENSG00000239780	NA
ENSG00000124205	1908
ENSG00000128917	54567
ENSG00000266087	NA
ENSG00000267713	NA
ENSG00000225529	NA
ENSG00000214612	NA
ENSG00000234377	100874222
ENSG00000264134	NA
ENSG00000249336	NA
ENSG00000226368	NA
ENSG00000232388	388789
ENSG00000236584	NA
ENSG00000198326	100288797
ENSG00000225597	NA
ENSG00000243702	NA
ENSG00000228534	NA
ENSG00000221806	NA
ENSG00000232136	NA
ENSG00000233379	NA
ENSG00000234375	NA
ENSG00000243035	NA
ENSG00000233993	101929526
ENSG00000236133	101927176
ENSG00000241690	100288797
ENSG00000233324	NA
ENSG00000229249	100874175
ENSG00000238996	NA
ENSG00000180777	374860
ENSG00000225273	101929193
ENSG00000225273	100134869
ENSG00000225273	100133144
ENSG00000101144	655
ENSG00000235625	NA
ENSG00000185020	NA
ENSG00000271386	NA
ENSG00000179935	29075
ENSG00000215474	652991
ENSG00000258713	128653
ENSG00000200686	NA
ENSG00000229865	NA
ENSG00000261230	102466749
ENSG00000261230	100302196
ENSG00000261230	100126351
ENSG00000261230	29894
ENSG00000273148	100270804
ENSG00000224686	NA
ENSG00000233628	NA
ENSG00000264669	NA
ENSG00000236717	NA
ENSG00000237550	NA
ENSG00000235996	NA
ENSG00000271776	NA
ENSG00000263868	NA
ENSG00000179447	100130264
ENSG00000236247	NA
ENSG00000188394	2844
ENSG00000259206	NA
ENSG00000237109	NA
ENSG00000221748	NA
ENSG00000215142	NA
ENSG00000216017	NA
ENSG00000172785	644019
ENSG00000172785	445571
ENSG00000172785	220869
ENSG00000172785	150472
ENSG00000172785	55871
ENSG00000224809	NA
ENSG00000225427	100874126
ENSG00000236115	NA
ENSG00000188384	NA
ENSG00000232675	NA
ENSG00000239183	100500918
ENSG00000239183	100124534
ENSG00000265605	NA
ENSG00000215357	NA
ENSG00000235283	NA
ENSG00000229530	NA
ENSG00000241341	NA
ENSG00000204844	100996582
ENSG00000204844	728495
ENSG00000203575	NA
ENSG00000239120	NA
ENSG00000230584	NA
ENSG00000196274	NA
ENSG00000236361	NA
ENSG00000233895	NA
ENSG00000203574	NA
ENSG00000237138	NA
ENSG00000203573	NA
ENSG00000236277	NA
ENSG00000236931	NA
ENSG00000203572	NA
ENSG00000230323	100551499
ENSG00000243268	NA
ENSG00000236992	NA
ENSG00000250130	NA
ENSG00000226670	NA
ENSG00000236742	NA
ENSG00000252496	NA
ENSG00000264055	NA
ENSG00000259499	NA
ENSG00000241054	NA
ENSG00000261610	NA
ENSG00000268342	NA
ENSG00000225417	NA
ENSG00000227256	NA
ENSG00000259595	NA
ENSG00000227354	100505538
ENSG00000229500	NA
ENSG00000232623	NA
ENSG00000229471	NA
ENSG00000265191	NA
ENSG00000243810	NA
ENSG00000259335	NA
ENSG00000242871	NA
ENSG00000264879	NA
ENSG00000200792	677846
ENSG00000264158	100616351
ENSG00000213384	NA
ENSG00000232132	100874208
ENSG00000229007	NA
ENSG00000259563	NA
ENSG00000225551	NA
ENSG00000223781	NA
ENSG00000270793	NA
ENSG00000227676	NA
ENSG00000252045	NA
ENSG00000213669	NA
ENSG00000264361	NA
ENSG00000252950	NA
ENSG00000228858	NA
ENSG00000229011	NA
ENSG00000225803	NA
ENSG00000186842	NA
ENSG00000229175	101927195
ENSG00000234104	NA
ENSG00000231757	NA
ENSG00000132635	64773
ENSG00000179523	645212
ENSG00000228433	NA
ENSG00000202398	NA
ENSG00000231391	NA
ENSG00000225127	NA
ENSG00000227862	NA
ENSG00000238220	NA
ENSG00000234138	NA
ENSG00000226683	NA
ENSG00000235065	NA
ENSG00000238197	100506215
ENSG00000237625	NA
ENSG00000259659	NA
ENSG00000231222	NA
ENSG00000243935	101927448
ENSG00000206957	NA
ENSG00000224427	NA
ENSG00000234407	NA
ENSG00000229246	NA
ENSG00000207098	NA
ENSG00000232360	NA
ENSG00000270415	NA
ENSG00000238980	NA
ENSG00000259479	NA
ENSG00000227757	NA
ENSG00000227084	NA
ENSG00000260094	NA
ENSG00000229309	NA
ENSG00000228961	NA
ENSG00000198566	101927475
ENSG00000222486	NA
ENSG00000237148	NA
ENSG00000214182	NA
ENSG00000229707	NA
ENSG00000269692	NA
ENSG00000237099	NA
ENSG00000231511	NA
ENSG00000270400	NA
ENSG00000175387	4087
ENSG00000222791	100873771
ENSG00000234720	NA
ENSG00000215037	NA
ENSG00000226108	NA
ENSG00000224188	NA
ENSG00000228597	NA
ENSG00000232239	NA
ENSG00000232447	NA
ENSG00000229273	NA
ENSG00000233349	100874128
ENSG00000204837	654466
ENSG00000226370	NA
ENSG00000264356	NA
ENSG00000226317	100874137
ENSG00000104043	79895
ENSG00000252724	NA
ENSG00000207012	100873775
ENSG00000232798	NA
ENSG00000228241	NA
ENSG00000232252	NA
ENSG00000184961	NA
ENSG00000165209	55342
ENSG00000214181	NA
ENSG00000187984	138649
ENSG00000237846	NA
ENSG00000261297	55630
ENSG00000182511	2242
ENSG00000231879	NA
ENSG00000230804	NA
ENSG00000170113	123606
ENSG00000228136	NA
ENSG00000233528	NA
ENSG00000236966	NA
ENSG00000228074	NA
ENSG00000054796	23626
ENSG00000228473	NA
ENSG00000225679	NA
ENSG00000232636	NA
ENSG00000228871	NA
ENSG00000228824	642345
ENSG00000088970	NA
ENSG00000233207	NA
ENSG00000212441	NA
ENSG00000074410	771
ENSG00000234812	NA
ENSG00000272515	NA
ENSG00000266052	100616182
ENSG00000231390	NA
ENSG00000223404	101930749
ENSG00000272046	NA
ENSG00000232204	NA
ENSG00000232539	101930746
ENSG00000231019	NA
ENSG00000259187	NA
ENSG00000223059	NA
ENSG00000238845	NA
ENSG00000223839	101928261
ENSG00000223839	100133036
ENSG00000225289	NA
ENSG00000212424	NA
ENSG00000259742	NA
ENSG00000229443	NA
ENSG00000261666	100861553
ENSG00000259231	NA
ENSG00000233211	NA
ENSG00000252117	NA
ENSG00000252475	NA
ENSG00000232225	NA
ENSG00000259304	NA
ENSG00000087495	116154
ENSG00000227247	NA
ENSG00000224681	NA
ENSG00000234660	NA
ENSG00000252288	NA
ENSG00000227069	NA
ENSG00000212550	NA
ENSG00000225530	NA
ENSG00000259418	NA
ENSG00000232433	NA
ENSG00000252171	NA
ENSG00000226037	NA
ENSG00000266353	NA
ENSG00000259352	NA
ENSG00000259539	NA
ENSG00000225380	NA
ENSG00000259519	NA
ENSG00000259932	NA
ENSG00000224567	NA
ENSG00000236176	NA
ENSG00000183784	157983
ENSG00000260035	NA
ENSG00000225433	NA
ENSG00000271395	NA
ENSG00000067900	6093
ENSG00000261709	NA
ENSG00000234227	NA
ENSG00000230455	101930147
ENSG00000200733	NA
ENSG00000259338	NA
ENSG00000267233	NA
ENSG00000215418	NA
ENSG00000259520	101928414
ENSG00000239689	NA
ENSG00000261446	100874187
ENSG00000252696	NA
ENSG00000200752	NA
ENSG00000184906	101929583
ENSG00000184906	101928195
ENSG00000184906	100996643
ENSG00000184906	100133920
ENSG00000240820	NA
ENSG00000235879	NA
ENSG00000128965	79094
ENSG00000267717	NA
ENSG00000224419	693207
ENSG00000207154	NA
ENSG00000156750	NA
ENSG00000260313	51160
ENSG00000207858	693207
ENSG00000234384	101927224
ENSG00000227115	100287225
ENSG00000269225	NA
ENSG00000251753	100873776
ENSG00000231674	144776
ENSG00000269788	NA
ENSG00000227983	NA
ENSG00000233244	NA
ENSG00000234625	101930747
ENSG00000234416	NA
ENSG00000229557	100874150
ENSG00000266201	NA
ENSG00000232863	NA
ENSG00000266003	NA
ENSG00000237587	NA
ENSG00000214178	NA
ENSG00000199509	NA
ENSG00000238885	NA
ENSG00000228604	NA
ENSG00000238415	NA
ENSG00000226527	101928107
ENSG00000265402	NA
ENSG00000233074	101929518
ENSG00000233074	642929
ENSG00000224303	NA
ENSG00000265712	NA
ENSG00000226433	NA
ENSG00000215417	407975
ENSG00000215417	407048
ENSG00000215417	406982
ENSG00000215417	406979
ENSG00000215417	406980
ENSG00000215417	406952
ENSG00000215417	406953
ENSG00000215457	NA
ENSG00000223799	100288432
ENSG00000234344	NA
ENSG00000232712	101929591
ENSG00000266335	NA
ENSG00000252772	NA
ENSG00000221291	NA
ENSG00000272659	NA
ENSG00000226721	NA
ENSG00000255769	NA
ENSG00000263872	NA
ENSG00000236322	NA
ENSG00000226501	NA
ENSG00000264263	NA
ENSG00000214535	NA
ENSG00000266892	NA
ENSG00000215088	NA
ENSG00000252508	NA
ENSG00000263438	NA
ENSG00000226875	NA
ENSG00000229287	NA
ENSG00000197805	NA
ENSG00000124104	90203
ENSG00000231355	NA
ENSG00000232885	NA
ENSG00000233956	NA
ENSG00000224828	NA
ENSG00000236240	NA
ENSG00000221095	NA
ENSG00000225280	NA
ENSG00000240994	NA
ENSG00000263741	100847092
ENSG00000260433	101928167
ENSG00000229489	NA
ENSG00000235984	100873969
ENSG00000223128	NA
ENSG00000242945	NA
ENSG00000226405	NA
ENSG00000186322	NA
ENSG00000223512	NA
ENSG00000227693	NA
ENSG00000221058	NA
ENSG00000269474	NA
ENSG00000264296	NA
ENSG00000258197	NA
ENSG00000237945	100506334
ENSG00000207233	677819
ENSG00000233492	NA
ENSG00000239986	NA
ENSG00000264350	NA
ENSG00000259567	NA
ENSG00000233015	NA
ENSG00000266425	NA
ENSG00000270909	NA
ENSG00000264564	NA
ENSG00000227063	NA
ENSG00000259613	NA
ENSG00000267428	NA
ENSG00000237207	NA
ENSG00000238034	NA
ENSG00000267524	NA
ENSG00000234435	100270679
ENSG00000260716	4796
ENSG00000213816	NA
ENSG00000148204	286204
ENSG00000234862	NA
ENSG00000267311	NA
ENSG00000229079	NA
ENSG00000259387	NA
ENSG00000226668	NA
ENSG00000225170	NA
ENSG00000230635	NA
ENSG00000267112	NA
ENSG00000101146	8480
ENSG00000225321	101929663
ENSG00000261562	NA
ENSG00000267647	NA
ENSG00000229146	NA
ENSG00000270838	NA
ENSG00000264804	NA
ENSG00000254849	100126351
ENSG00000170165	NA
ENSG00000204684	284788
ENSG00000267013	101927229
ENSG00000266624	NA
ENSG00000215305	64601
ENSG00000236816	NA
ENSG00000252437	NA
ENSG00000259974	140828
ENSG00000267028	NA
ENSG00000153666	101059918
ENSG00000153666	728498
ENSG00000153666	728047
ENSG00000153666	653720
ENSG00000153666	653125
ENSG00000153666	653073
ENSG00000153666	643699
ENSG00000153666	283796
ENSG00000238529	NA
ENSG00000264571	100616290
ENSG00000267402	NA
ENSG00000224537	NA
ENSG00000237396	101929685
ENSG00000242320	NA
ENSG00000259328	NA
ENSG00000230400	NA
ENSG00000204818	NA
ENSG00000267284	NA
ENSG00000215553	NA
ENSG00000233424	NA
ENSG00000244294	NA
ENSG00000265151	NA
ENSG00000267325	NA
ENSG00000213882	NA
ENSG00000241500	NA
ENSG00000216829	NA
ENSG00000221177	NA
ENSG00000267172	NA
ENSG00000228935	NA
ENSG00000259323	NA
ENSG00000260930	101927273
ENSG00000230492	101929707
ENSG00000232843	NA
ENSG00000230245	NA
ENSG00000261772	100996825
ENSG00000261772	440073
ENSG00000234646	NA
ENSG00000267327	NA
ENSG00000205275	NA
ENSG00000204816	NA
ENSG00000256492	NA
ENSG00000188101	NA
ENSG00000233746	200261
ENSG00000229311	101927827
ENSG00000229311	643648
ENSG00000201527	NA
ENSG00000273127	NA
ENSG00000230387	100505664
ENSG00000235390	NA
ENSG00000234832	NA
ENSG00000237357	NA
ENSG00000261605	NA
ENSG00000142192	351
ENSG00000259433	NA
ENSG00000259429	101929193
ENSG00000259429	100134869
ENSG00000232645	100505683
ENSG00000238941	NA
ENSG00000101473	10005
ENSG00000227924	NA
ENSG00000259342	NA
ENSG00000128908	54617
ENSG00000263087	NA
ENSG00000201728	NA
ENSG00000227353	NA
ENSG00000200208	NA
ENSG00000211519	100126311
ENSG00000226344	100289308
ENSG00000261001	NA
ENSG00000252285	NA
ENSG00000234861	NA
ENSG00000260202	NA
ENSG00000223664	NA
ENSG00000261718	NA
ENSG00000259354	NA
ENSG00000204663	164380
ENSG00000268234	NA
ENSG00000261358	574538
ENSG00000223446	NA
ENSG00000238583	NA
ENSG00000228920	NA
ENSG00000204662	NA
ENSG00000261322	NA
ENSG00000231248	NA
ENSG00000204658	NA
ENSG00000260321	NA
ENSG00000270001	NA
ENSG00000238933	NA
ENSG00000225056	NA
ENSG00000262517	NA
ENSG00000231454	NA
ENSG00000179362	283651
ENSG00000263259	NA
ENSG00000228846	NA
ENSG00000232595	NA
ENSG00000140284	11001
ENSG00000170152	NA
ENSG00000262640	NA
ENSG00000230136	NA
ENSG00000230908	NA
ENSG00000204805	100289124
ENSG00000204805	100287333
ENSG00000204805	100131997
ENSG00000231919	NA
ENSG00000262802	NA
ENSG00000228476	NA
ENSG00000235659	NA
ENSG00000225188	101929006
ENSG00000203364	NA
ENSG00000223379	NA
ENSG00000200570	NA
ENSG00000236168	NA
ENSG00000238749	NA
ENSG00000231320	NA
ENSG00000201074	NA
ENSG00000167390	NA
ENSG00000207516	NA
ENSG00000229697	NA
ENSG00000259681	NA
ENSG00000237385	NA
ENSG00000236151	NA
ENSG00000236918	NA
ENSG00000259427	NA
ENSG00000198033	113457
ENSG00000198033	7278
ENSG00000230133	400839
ENSG00000231527	NA
ENSG00000200419	NA
ENSG00000200231	NA
ENSG00000227603	NA
ENSG00000249415	NA
ENSG00000232200	NA
ENSG00000259200	NA
ENSG00000227178	NA
ENSG00000231838	NA
ENSG00000234069	NA
ENSG00000257805	NA
ENSG00000234299	NA
ENSG00000259743	NA
ENSG00000228539	NA
ENSG00000225927	NA
ENSG00000235130	NA
ENSG00000259593	NA
ENSG00000231015	NA
ENSG00000121388	NA
ENSG00000248182	NA
ENSG00000235037	NA
ENSG00000207355	NA
ENSG00000238819	NA
ENSG00000236157	NA
ENSG00000225069	NA
ENSG00000226365	NA
ENSG00000238456	NA
ENSG00000232116	NA
ENSG00000259255	NA
ENSG00000206129	642484
ENSG00000230957	NA
ENSG00000223308	NA
ENSG00000263875	NA
ENSG00000187060	NA
ENSG00000230725	284798
ENSG00000259509	NA
ENSG00000265347	100422927
ENSG00000228840	NA
ENSG00000231990	101928014
ENSG00000227569	NA
ENSG00000252500	NA
ENSG00000222311	NA
ENSG00000235601	101928040
ENSG00000228370	NA
ENSG00000264628	NA
ENSG00000225344	NA
